productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extWeakness,extResistance,extRetreatCost,extCardText
89363,Smoochum,Smoochum,https://tcgplayer-cdn.tcgplayer.com/product/89363_200w.jpg,3,1402,https://cpt.tcgcsv.com/hMK,2023-11-28T17:52:10.453,1,30/123,Rare,Psychic,30,Basic,[0] Energy Antics - Move an Energy card attached to 1 of your opponent's Pokemon to another of your opponent's Pokemon.  Smoochum is now Asleep.,3.71,4.78,5.12,4.98,,Reverse Holofoil,,,,0,"Sweet Sleeping Face - As long as Smoochum is Asleep, prevent all damage done to Smoochum by attacks.  (Poke-BODY)"
89416,Snubbull,Snubbull,https://tcgplayer-cdn.tcgplayer.com/product/89416_200w.jpg,3,1402,https://cpt.tcgcsv.com/lNK,2023-11-28T18:05:22.83,1,82/123,Common,Colorless,50,Basic,[1] Roar - Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.,0.14,0.26,1.0,0.29,0.2,Normal,[2] Sharp Fang (20),Fx2,,2,
89416,Snubbull,Snubbull,https://tcgplayer-cdn.tcgplayer.com/product/89416_200w.jpg,3,1402,https://cpt.tcgcsv.com/lNK,2023-11-28T18:05:22.83,1,82/123,Common,Colorless,50,Basic,[1] Roar - Your opponent switches the Defending Pokemon with 1 of his or her Benched Pokemon.,0.49,0.92,4.74,0.91,,Reverse Holofoil,[2] Sharp Fang (20),Fx2,,2,
89458,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/89458_200w.jpg,3,1402,https://cpt.tcgcsv.com/bPK,2023-11-28T18:06:23.477,1,83/123,Common,Grass,50,Basic,[1] Hang Down (10),0.1,0.3,1.0,0.32,,Normal,[G] Spider Web - The Defending Pokemon can't retreat during your opponent's next turn.,Rx2,,1,
89458,Spinarak,Spinarak,https://tcgplayer-cdn.tcgplayer.com/product/89458_200w.jpg,3,1402,https://cpt.tcgcsv.com/bPK,2023-11-28T18:06:23.477,1,83/123,Common,Grass,50,Basic,[1] Hang Down (10),3.0,5.14,5.45,5.45,,Reverse Holofoil,[G] Spider Web - The Defending Pokemon can't retreat during your opponent's next turn.,Rx2,,1,
89536,Starmie,Starmie,https://tcgplayer-cdn.tcgplayer.com/product/89536_200w.jpg,3,1402,https://cpt.tcgcsv.com/LQK,2023-11-28T17:56:09.42,1,53/123,Uncommon,Water,90,Stage 1,[W] Cosmic Cyclone (20x) Choose as many W Energy attached to your Pokemon as your like.  This attack does 20 damage times the amount of Energy you chose.  Shuffle those cards back into your deck.,0.3,0.47,3.49,0.42,,Normal,,Lx2,,0,
89536,Starmie,Starmie,https://tcgplayer-cdn.tcgplayer.com/product/89536_200w.jpg,3,1402,https://cpt.tcgcsv.com/LQK,2023-11-28T17:56:09.42,1,53/123,Uncommon,Water,90,Stage 1,[W] Cosmic Cyclone (20x) Choose as many W Energy attached to your Pokemon as your like.  This attack does 20 damage times the amount of Energy you chose.  Shuffle those cards back into your deck.,1.12,1.69,2.42,2.14,,Reverse Holofoil,,Lx2,,0,
89552,Staryu,Staryu,https://tcgplayer-cdn.tcgplayer.com/product/89552_200w.jpg,3,1402,https://cpt.tcgcsv.com/3RK,2023-11-28T18:06:31.007,1,84/123,Common,Water,50,Basic,[W] Spinning Attack (20),0.2,0.34,1.0,0.51,0.23,Normal,,Lx2,,1,
89552,Staryu,Staryu,https://tcgplayer-cdn.tcgplayer.com/product/89552_200w.jpg,3,1402,https://cpt.tcgcsv.com/3RK,2023-11-28T18:06:31.007,1,84/123,Common,Water,50,Basic,[W] Spinning Attack (20),0.35,1.3,9.99,1.0,,Reverse Holofoil,,Lx2,,1,
89616,Sunflora,Sunflora,https://tcgplayer-cdn.tcgplayer.com/product/89616_200w.jpg,3,1402,https://cpt.tcgcsv.com/lSK,2023-11-28T17:52:17.677,1,31/123,Rare,Grass,80,Stage 1,[1GG] Blade Arms (40),4.07,5.35,15.99,6.5,,Normal,,Rx2,W-20,1,"Sunshine Grace - Once during your turn (before your attack), you may search your deck for a G Pokemon, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.  This power can't be used if Sunflora is affected by a Special Condition.  (Poke-POWER)"
89616,Sunflora,Sunflora,https://tcgplayer-cdn.tcgplayer.com/product/89616_200w.jpg,3,1402,https://cpt.tcgcsv.com/lSK,2023-11-28T17:52:17.677,1,31/123,Rare,Grass,80,Stage 1,[1GG] Blade Arms (40),8.7,10.99,15.95,6.5,,Reverse Holofoil,,Rx2,W-20,1,"Sunshine Grace - Once during your turn (before your attack), you may search your deck for a G Pokemon, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.  This power can't be used if Sunflora is affected by a Special Condition.  (Poke-POWER)"
89622,Sunkern,Sunkern,https://tcgplayer-cdn.tcgplayer.com/product/89622_200w.jpg,3,1402,https://cpt.tcgcsv.com/sSK,2023-11-28T18:06:37.62,1,85/123,Common,Grass,40,Basic,[1] Cure Kernels - Remove 2 damage counters from 1 of your Pokemon.,0.5,0.9,2.0,1.06,,Normal,[1G] Seed Bomb (20),Rx2,W-20,1,
89622,Sunkern,Sunkern,https://tcgplayer-cdn.tcgplayer.com/product/89622_200w.jpg,3,1402,https://cpt.tcgcsv.com/sSK,2023-11-28T18:06:37.62,1,85/123,Common,Grass,40,Basic,[1] Cure Kernels - Remove 2 damage counters from 1 of your Pokemon.,1.0,95.15,189.3,4.47,,Reverse Holofoil,[1G] Seed Bomb (20),Rx2,W-20,1,
89718,Switch,Switch,https://tcgplayer-cdn.tcgplayer.com/product/89718_200w.jpg,3,1402,https://cpt.tcgcsv.com/nVK,2023-11-28T20:32:49.06,1,102/123,Uncommon,Trainer,0,Trainer,Switch 1 of your active Pokemon with 1 of your Benched Pokemon.,0.98,1.55,5.91,1.72,,Normal,,,,,
89718,Switch,Switch,https://tcgplayer-cdn.tcgplayer.com/product/89718_200w.jpg,3,1402,https://cpt.tcgcsv.com/nVK,2023-11-28T20:32:49.06,1,102/123,Uncommon,Trainer,0,Trainer,Switch 1 of your active Pokemon with 1 of your Benched Pokemon.,20.69,21.72,49.99,29.99,,Reverse Holofoil,,,,,
90000,Totodile,Totodile,https://tcgplayer-cdn.tcgplayer.com/product/90000_200w.jpg,3,1402,https://cpt.tcgcsv.com/00L,2023-11-28T18:06:43.22,1,86/123,Common,Water,60,Basic,[W] Gnaw (10),0.2,0.68,3.24,1.05,,Normal,[1W] Wave Splash (20),Gx2,,1,
90000,Totodile,Totodile,https://tcgplayer-cdn.tcgplayer.com/product/90000_200w.jpg,3,1402,https://cpt.tcgcsv.com/00L,2023-11-28T18:06:43.22,1,86/123,Common,Water,60,Basic,[W] Gnaw (10),20.65,22.83,25.0,20.28,,Reverse Holofoil,[1W] Wave Splash (20),Gx2,,1,
90106,Typhlosion,Typhlosion,https://tcgplayer-cdn.tcgplayer.com/product/90106_200w.jpg,3,1402,https://cpt.tcgcsv.com/83L,2023-11-28T17:52:23.857,1,32/123,Rare,Fire,130,Stage 2,[1R] Magma Punch (50),4.0,9.82,15.99,5.19,,Normal,[1RR] Fire Spin (120) Discard 2 Energy attached to Typhlosion.,Wx2,,1,
90106,Typhlosion,Typhlosion,https://tcgplayer-cdn.tcgplayer.com/product/90106_200w.jpg,3,1402,https://cpt.tcgcsv.com/83L,2023-11-28T17:52:23.857,1,32/123,Rare,Fire,130,Stage 2,[1R] Magma Punch (50),7.99,17.99,34.99,9.0,,Reverse Holofoil,[1RR] Fire Spin (120) Discard 2 Energy attached to Typhlosion.,Wx2,,1,
90107,Typhlosion (Prime),Typhlosion Prime,https://tcgplayer-cdn.tcgplayer.com/product/90107_200w.jpg,3,1402,https://cpt.tcgcsv.com/93L,2023-11-29T16:24:10.64,1,110/123,Ultra Rare,Fire,140,Stage 2,[1RR] Flare Destroy (70) Discard an Energy card attached to Typhlosion and discard an Energy card attached to the Defending Pokemon.,26.78,40.5,69.99,44.33,,Holofoil,,Wx2,,2,"Afterburner - Once during your turn (before your attack), you may search your discard pile for a R Energy card and attach it to 1 of your Pokemon.  If you do, put 1 damage counter on that Pokemon.  This Power can't be used if Typhlosion is affected by a Special Condition.  (Poke-POWER)"
90131,Tyrogue,Tyrogue,https://tcgplayer-cdn.tcgplayer.com/product/90131_200w.jpg,3,1402,https://cpt.tcgcsv.com/F3L,2023-11-28T17:52:31.827,1,33/123,Rare,Fighting,30,Basic,[0] Mischievous Punch (30) This attack's damage isn't affected by Weakness or Resistance.  Tyrogue is now Asleep.,1.33,1.75,4.0,2.22,,Normal,,,,0,"Sweet Sleeping Face - As long as Tyrogue is Asleep, prevent all damage done to Tyrogue by attacks.  (Poke-BODY)"
90131,Tyrogue,Tyrogue,https://tcgplayer-cdn.tcgplayer.com/product/90131_200w.jpg,3,1402,https://cpt.tcgcsv.com/F3L,2023-11-28T17:52:31.827,1,33/123,Rare,Fighting,30,Basic,[0] Mischievous Punch (30) This attack's damage isn't affected by Weakness or Resistance.  Tyrogue is now Asleep.,1.7,3.5,6.85,6.66,,Reverse Holofoil,,,,0,"Sweet Sleeping Face - As long as Tyrogue is Asleep, prevent all damage done to Tyrogue by attacks.  (Poke-BODY)"
90162,Unown (54),Unown 54,https://tcgplayer-cdn.tcgplayer.com/product/90162_200w.jpg,3,1402,https://cpt.tcgcsv.com/g5L,2023-11-28T17:56:14.777,1,54/123,Uncommon,Psychic,50,Basic,[P] Hidden Power (10),0.3,0.63,1.0,0.63,,Normal,,Px2,,1,"RETURN - Once during your turn, when you put Unown from your hand onto your Bench, you may return all Energy attached to 1 of your Pokemon to your hand.  (Poke-POWER)"
90162,Unown (54),Unown 54,https://tcgplayer-cdn.tcgplayer.com/product/90162_200w.jpg,3,1402,https://cpt.tcgcsv.com/g5L,2023-11-28T17:56:14.777,1,54/123,Uncommon,Psychic,50,Basic,[P] Hidden Power (10),1.99,8.19,9.75,5.29,,Reverse Holofoil,,Px2,,1,"RETURN - Once during your turn, when you put Unown from your hand onto your Bench, you may return all Energy attached to 1 of your Pokemon to your hand.  (Poke-POWER)"
90163,Unown (55),Unown 55,https://tcgplayer-cdn.tcgplayer.com/product/90163_200w.jpg,3,1402,https://cpt.tcgcsv.com/h5L,2023-11-28T17:56:20.76,1,55/123,Uncommon,Psychic,50,Basic,[P] Hidden Power (10),0.38,0.9,2.0,1.0,,Normal,,Px2,,1,"FLASH - Once during your turn, when you put Unown from your hand onto your Bench, you may look at the top 5 cards of your deck and put them back on top of your deck in any order.  (Poke-POWER)"
90163,Unown (55),Unown 55,https://tcgplayer-cdn.tcgplayer.com/product/90163_200w.jpg,3,1402,https://cpt.tcgcsv.com/h5L,2023-11-28T17:56:20.76,1,55/123,Uncommon,Psychic,50,Basic,[P] Hidden Power (10),4.27,4.91,13.19,4.27,,Reverse Holofoil,,Px2,,1,"FLASH - Once during your turn, when you put Unown from your hand onto your Bench, you may look at the top 5 cards of your deck and put them back on top of your deck in any order.  (Poke-POWER)"
90444,Vulpix,Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/90444_200w.jpg,3,1402,https://cpt.tcgcsv.com/VbL,2023-11-28T18:06:49.203,1,87/123,Common,Fire,50,Basic,"[R] Singe - Flip a coin.  If heads, the Defending Pokemon is now Burned.",0.25,0.7,2.0,0.79,,Normal,"[1R] Ember (30) Flip a coin.  If tails, discard a R Energy attached to Vulpix.",Wx2,,1,
90444,Vulpix,Vulpix,https://tcgplayer-cdn.tcgplayer.com/product/90444_200w.jpg,3,1402,https://cpt.tcgcsv.com/VbL,2023-11-28T18:06:49.203,1,87/123,Common,Fire,50,Basic,"[R] Singe - Flip a coin.  If heads, the Defending Pokemon is now Burned.",10.1,11.95,12.0,9.1,,Reverse Holofoil,"[1R] Ember (30) Flip a coin.  If tails, discard a R Energy attached to Vulpix.",Wx2,,1,
90512,Water Energy,Water Energy,https://tcgplayer-cdn.tcgplayer.com/product/90512_200w.jpg,3,1402,https://cpt.tcgcsv.com/gdL,2024-01-11T14:49:20.513,1,117/123,Common,Energy,0,Energy,,15.0,24.69,32.16,21.44,,Normal,,,,,
90564,Weezing,Weezing,https://tcgplayer-cdn.tcgplayer.com/product/90564_200w.jpg,3,1402,https://cpt.tcgcsv.com/jfL,2023-11-28T17:52:37.817,1,34/123,Rare,Psychic,90,Stage 1,[P] Super Poison Breath - The Defending Pokemon is now Poisoned.,0.5,1.0,2.5,1.75,,Normal,"[2] Super Explosion (90) Weezing does 90 damage to itself, and don't apply Weakness to this damage.",Px2,,2,
90564,Weezing,Weezing,https://tcgplayer-cdn.tcgplayer.com/product/90564_200w.jpg,3,1402,https://cpt.tcgcsv.com/jfL,2023-11-28T17:52:37.817,1,34/123,Rare,Psychic,90,Stage 1,[P] Super Poison Breath - The Defending Pokemon is now Poisoned.,3.5,4.4,4.9,3.76,,Reverse Holofoil,"[2] Super Explosion (90) Weezing does 90 damage to itself, and don't apply Weakness to this damage.",Px2,,2,
90599,Wigglytuff,Wigglytuff,https://tcgplayer-cdn.tcgplayer.com/product/90599_200w.jpg,3,1402,https://cpt.tcgcsv.com/_fL,2023-11-28T17:56:26.823,1,56/123,Uncommon,Colorless,90,Stage 1,[2] Double Slap (40x) Flip 2 coins.  This attack does 40 damage times the number of heads.,0.28,0.5,1.0,0.55,,Normal,"[3] Expand (50) During your opponent's next turn, any damage done to Wigglytuff by attacks is reduced by 10 (after applying Weakness and Resistance).",Fx2,,2,
90599,Wigglytuff,Wigglytuff,https://tcgplayer-cdn.tcgplayer.com/product/90599_200w.jpg,3,1402,https://cpt.tcgcsv.com/_fL,2023-11-28T17:56:26.823,1,56/123,Uncommon,Colorless,90,Stage 1,[2] Double Slap (40x) Flip 2 coins.  This attack does 40 damage times the number of heads.,1.45,2.07,5.54,2.1,,Reverse Holofoil,"[3] Expand (50) During your opponent's next turn, any damage done to Wigglytuff by attacks is reduced by 10 (after applying Weakness and Resistance).",Fx2,,2,
90621,Wobbuffet,Wobbuffet,https://tcgplayer-cdn.tcgplayer.com/product/90621_200w.jpg,3,1402,https://cpt.tcgcsv.com/rgL,2023-11-28T17:49:56.063,1,13/123,Holo Rare,Psychic,90,Basic,"[1P] Double Return (20x) Flip a coin.  If heads, this attack does 20 damage times the number of damage counters on Wobbuffet.",15.0,19.62,24.75,9.67,,Holofoil,,Px2,,2,
90621,Wobbuffet,Wobbuffet,https://tcgplayer-cdn.tcgplayer.com/product/90621_200w.jpg,3,1402,https://cpt.tcgcsv.com/rgL,2023-11-28T17:49:56.063,1,13/123,Holo Rare,Psychic,90,Basic,"[1P] Double Return (20x) Flip a coin.  If heads, this attack does 20 damage times the number of damage counters on Wobbuffet.",15.87,20.32,23.63,15.87,,Reverse Holofoil,,Px2,,2,
90637,Wooper,Wooper,https://tcgplayer-cdn.tcgplayer.com/product/90637_200w.jpg,3,1402,https://cpt.tcgcsv.com/MgL,2023-11-28T20:00:33.55,1,88/123,Common,Water,50,Basic,"[1] Tail Whip - Flip a coin.  If heads, the Defending Pokemon can't attack during your opponent's next turn.",0.35,1.36,2.74,1.78,,Normal,[W] Watering (10),Gx2,L-20,1,
90637,Wooper,Wooper,https://tcgplayer-cdn.tcgplayer.com/product/90637_200w.jpg,3,1402,https://cpt.tcgcsv.com/MgL,2023-11-28T20:00:33.55,1,88/123,Common,Water,50,Basic,"[1] Tail Whip - Flip a coin.  If heads, the Defending Pokemon can't attack during your opponent's next turn.",1.95,1.95,1.95,13.0,,Reverse Holofoil,[W] Watering (10),Gx2,L-20,1,
98530,HeartGold SoulSilver Booster Pack,HeartGold SoulSilver Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/98530_200w.jpg,3,1402,https://cpt.tcgcsv.com/DqP,2017-07-03T14:01:45.993,1,,,,,,,349.99,389.99,399.99,325.0,,Normal,,,,,
98531,HeartGold SoulSilver Booster Box,HeartGold SoulSilver Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/98531_200w.jpg,3,1402,https://cpt.tcgcsv.com/FqP,2015-05-06T13:23:35.383,1,,,,,,,,,,,,,,,,,
