sourceName,productId,cleanName,groupId,extNumber,extRarity,extCardType,marketPrice,subTypeName
WorldChampionshipDecksProductsAndPrices.csv,477557,Nidoqueen 2005 Jeremy Maron,2282,9/112,Rare,Fighting,3.37,Normal
WorldChampionshipDecksProductsAndPrices.csv,477558,Nidoran F 2005 Jeremy Maron,2282,70/112,Common,Grass,0.46,Normal
WorldChampionshipDecksProductsAndPrices.csv,477559,Nidorina 2005 Jeremy Maron,2282,40/112,Uncommon,Grass,0.58,Normal
WorldChampionshipDecksProductsAndPrices.csv,477560,Pidgeot 2005 Takashi Yoneda,2282,10/112,Rare,Colorless,2.88,Normal
WorldChampionshipDecksProductsAndPrices.csv,477561,Pidgeot 2005 Jeremy Maron,2282,10/112,Rare,Colorless,4.38,Normal
WorldChampionshipDecksProductsAndPrices.csv,477562,Pidgeotto 2005 Takashi Yoneda,2282,45/112,Uncommon,Colorless,3.48,Normal
WorldChampionshipDecksProductsAndPrices.csv,477563,Pidgeotto 2005 Jeremy Maron,2282,45/112,Uncommon,Colorless,,
WorldChampionshipDecksProductsAndPrices.csv,477564,Pidgey 2005 Takashi Yoneda,2282,73/112,Common,Colorless,0.97,Normal
WorldChampionshipDecksProductsAndPrices.csv,477565,Pidgey 2005 Jeremy Maron,2282,73/112,Common,Colorless,,
WorldChampionshipDecksProductsAndPrices.csv,477566,Pokemon Retriever 2005 Takashi Yoneda,2282,84/109,Uncommon,Rocket's Secret Machine,2.67,Normal
WorldChampionshipDecksProductsAndPrices.csv,477567,Pokemon Reversal 2005 Curran Hill,2282,97/112,Uncommon,Item,0.97,Normal
WorldChampionshipDecksProductsAndPrices.csv,477568,Pokemon Reversal 2005 Michael Gonzalez,2282,97/112,Uncommon,Item,0.75,Normal
WorldChampionshipDecksProductsAndPrices.csv,477569,Pow Hand Extension 2005 Curran Hill,2282,85/109,Uncommon,Rocket's Secret Machine,12.72,Normal
WorldChampionshipDecksProductsAndPrices.csv,477571,R Energy 2005 Takashi Yoneda,2282,95/109,Uncommon,Special Energy,,
WorldChampionshipDecksProductsAndPrices.csv,477572,Rare Candy 2005 Takashi Yoneda,2282,83/106,Uncommon,Item,1.88,Normal
WorldChampionshipDecksProductsAndPrices.csv,477573,Rare Candy 2005 Michael Gonzalez,2282,83/106,Uncommon,Item,0.6,Normal
WorldChampionshipDecksProductsAndPrices.csv,477574,Rare Candy 2005 Jeremy Maron,2282,83/106,Uncommon,Item,0.59,Normal
WorldChampionshipDecksProductsAndPrices.csv,477575,Rhydon 2005 Michael Gonzalez,2282,46/101,Uncommon,Fighting,,Normal
WorldChampionshipDecksProductsAndPrices.csv,477576,Rhyhorn 2005 Michael Gonzalez,2282,70/101,Common,Fighting,0.25,Normal
WorldChampionshipDecksProductsAndPrices.csv,477577,Rockets Admin 2005 Curran Hill,2282,86/109,Uncommon,Supporter,0.73,Normal
WorldChampionshipDecksProductsAndPrices.csv,477578,Rockets Admin 2005 Takashi Yoneda,2282,86/109,Uncommon,Supporter,4.99,Normal
WorldChampionshipDecksProductsAndPrices.csv,477579,Rockets Admin 2005 Michael Gonzalez,2282,86/109,Uncommon,Supporter,0.75,Normal
WorldChampionshipDecksProductsAndPrices.csv,477580,Rockets Admin 2005 Jeremy Moran,2282,86/109,Uncommon,Supporter,1.76,Normal
WorldChampionshipDecksProductsAndPrices.csv,477581,Scott 2005 Curran Hill,2282,84/106,Uncommon,Supporter,1.9,Normal
WorldChampionshipDecksProductsAndPrices.csv,477582,Scott 2005 Takashi Yoneda,2282,84/106,Uncommon,Supporter,1.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,477583,Scramble Energy 2005 Takashi Yoneda,2282,95/107,Uncommon,Special Energy,0.39,Normal
WorldChampionshipDecksProductsAndPrices.csv,477584,Scramble Energy 2005 Michael Gonzalez,2282,95/107,Uncommon,Special Energy,1.75,Normal
WorldChampionshipDecksProductsAndPrices.csv,477585,Slugma 2005 Michael Gonzalez,2282,74/107,Common,Fire,7.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,477586,Stevens Advice 2005 Curran Hill,2282,92/101,Uncommon,Supporter,0.53,Normal
WorldChampionshipDecksProductsAndPrices.csv,477587,Stevens Advice 2005 Takashi Yoneda,2282,92/101,Uncommon,Supporter,2.4,Normal
WorldChampionshipDecksProductsAndPrices.csv,477588,Stevens Advice 2005 Michael Gonzalez,2282,92/101,Uncommon,Supporter,0.38,Normal
WorldChampionshipDecksProductsAndPrices.csv,477589,Stevens Advice 2005 Jeremy Maron,2282,92/101,Uncommon,Supporter,2.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,477590,Strength Charm 2005 Michael Gonzalez,2282,92/107,Uncommon,Pokemon Tool,,Normal
WorldChampionshipDecksProductsAndPrices.csv,477591,Swoop Teleporter 2005 Curran Hill,2282,92/109,Uncommon,Trainer,9.39,Normal
WorldChampionshipDecksProductsAndPrices.csv,477592,Swoop Teleporter 2005 Michael Gonzalez,2282,92/109,Uncommon,Trainer,,
WorldChampionshipDecksProductsAndPrices.csv,477593,Team Aqua Hideout 2005 Curran Hill,2282,78/95,Uncommon,Stadium,0.83,Normal
WorldChampionshipDecksProductsAndPrices.csv,477594,TV Reporter 2005 Curran Hill,2282,88/97,Uncommon,Supporter,0.98,Normal
WorldChampionshipDecksProductsAndPrices.csv,477595,Wallys Training 2005 Curran Hill,2282,85/106,Uncommon,Supporter,2.49,Normal
WorldChampionshipDecksProductsAndPrices.csv,477597,Wobbuffet 2005 Curran Hill,2282,26/100,Rare,Psychic,1.5,Normal
WorldChampionshipDecksProductsAndPrices.csv,477598,Ancient Technical Machine Rock 2006 Jimmy Ballard,2282,85/101,Uncommon,Technical Machine,1.26,Normal
WorldChampionshipDecksProductsAndPrices.csv,477599,Battle Frontier 2006 Jason Klaczynski,2282,75/106,Uncommon,Stadium,2.19,Normal
WorldChampionshipDecksProductsAndPrices.csv,477600,Bills Maintenance 2006 Jimmy Ballard,2282,87/112,Uncommon,Supporter,,
WorldChampionshipDecksProductsAndPrices.csv,477601,Blastoise ex 2006 Hiroki Yano,2282,104/112,Ultra Rare,Water,27.02,Normal
WorldChampionshipDecksProductsAndPrices.csv,477602,Celios Network 2006 Hiroki Yano,2282,88/112,Uncommon,Supporter,0.25,Normal
WorldChampionshipDecksProductsAndPrices.csv,477603,Celios Network 2006 Jimmy Ballard,2282,88/112,Uncommon,Supporter,0.5,Normal
WorldChampionshipDecksProductsAndPrices.csv,477604,Copycat 2006 Jimmy Ballard,2282,83/109,Uncommon,Supporter,1.5,Normal
WorldChampionshipDecksProductsAndPrices.csv,477605,Copycat 2006 Hiroki Yano,2282,83/109,Uncommon,Supporter,0.91,Normal
WorldChampionshipDecksProductsAndPrices.csv,477606,Cursed Stone 2006 Jason Klaczynski,2282,72/92,Uncommon,Stadium,2.87,Normal
WorldChampionshipDecksProductsAndPrices.csv,477607,Cursed Stone 2006 Miska Saari,2282,72/92,Uncommon,Stadium,0.48,Normal
WorldChampionshipDecksProductsAndPrices.csv,477608,Deoxys ex 2006 Jason Klaczynski,2282,93/106,Ultra Rare,Psychic,20.77,Normal
WorldChampionshipDecksProductsAndPrices.csv,477609,Desert Ruins 2006 Miska Saari,2282,88/101,Uncommon,Stadium,1.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,477610,Dual Ball 2006 Jason Klaczynski,2282,89/113,Uncommon,Item,0.53,Normal
WorldChampionshipDecksProductsAndPrices.csv,477611,Eevee 2006 Jimmy Ballard,2282,69/113,Common,Colorless,17.5,Normal
WorldChampionshipDecksProductsAndPrices.csv,477612,Electrike 2006 Jason Klaczynski,2282,60/107,Common,Lightning,1.28,Normal
WorldChampionshipDecksProductsAndPrices.csv,477613,Energy Removal 2 2006 Miska Saari,2282,82/115,Uncommon,Item,0.74,Normal
WorldChampionshipDecksProductsAndPrices.csv,477614,Energy Root 2006 Miska Saari,2282,83/115,Uncommon,Pokemon Tool,1.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,477615,Espeon ex 2006 Jimmy Ballard,2282,102/115,Ultra Rare,Psychic,27.9,Normal
WorldChampionshipDecksProductsAndPrices.csv,477618,Flareon ex 2006 Jimmy Ballard,2282,108/113,Ultra Rare,Fire,26.34,Normal
WorldChampionshipDecksProductsAndPrices.csv,477619,Full Flame 2006 Jimmy Ballard,2282,74/92,Uncommon,Stadium,0.9,Normal
WorldChampionshipDecksProductsAndPrices.csv,477620,Giant Stump 2006 Jimmy Ballard,2282,75/92,Uncommon,Stadium,1.75,Normal
WorldChampionshipDecksProductsAndPrices.csv,477621,Girafarig 2006 Jason Klaczynski,2282,16/92,Rare,Psychic,1.05,Normal
WorldChampionshipDecksProductsAndPrices.csv,477622,Girafarig 2006 Miska Saari,2282,16/92,Rare,Psychic,2.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,477623,Holon Adventurer 2006 Miska Saari,2282,85/110,Uncommon,Supporter,,Normal
WorldChampionshipDecksProductsAndPrices.csv,477624,Holon Energy FF 2006 Jimmy Ballard,2282,104/113,Rare,Special Energy,0.9,Normal
WorldChampionshipDecksProductsAndPrices.csv,477625,Holon Energy FF 2006 Miska Saari,2282,104/113,Rare,Special Energy,,Normal
WorldChampionshipDecksProductsAndPrices.csv,477626,Holon Energy WP 2006 Jimmy Ballard,2282,106/113,Rare,Special Energy,0.7,Normal
WorldChampionshipDecksProductsAndPrices.csv,477627,Holon Farmer 2006 Miska Saari,2282,91/113,Uncommon,Supporter,,Normal
WorldChampionshipDecksProductsAndPrices.csv,477628,Holon Mentor 2006 Miska Saari,2282,93/113,Uncommon,Supporter,2.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,477629,Holon Scientist 2006 Miska Saari,2282,97/113,Uncommon,Supporter,0.3,Normal
WorldChampionshipDecksProductsAndPrices.csv,477630,Holon Transceiver 2006 Miska Saari,2282,98/113,Uncommon,Tool,9.27,Normal
WorldChampionshipDecksProductsAndPrices.csv,477768,Holons Electrode 2006 Hiroki Yano,2282,21/113,Rare,Lightning,3.78,Normal
WorldChampionshipDecksProductsAndPrices.csv,477769,Holons Electrode 2006 Jimmy Ballard,2282,21/113,Rare,Lightning,2.96,Normal
WorldChampionshipDecksProductsAndPrices.csv,477770,Holons Magneton 2006 Jason Klaczynski,2282,22/113,Rare,Metal,5.07,Normal
WorldChampionshipDecksProductsAndPrices.csv,477771,Holons Magneton 2006 Hiroki Yano,2282,22/113,Rare,Metal,2.63,Normal
WorldChampionshipDecksProductsAndPrices.csv,477772,Jolteon ex 2006 Jimmy Ballard,2282,109/113,Ultra Rare,Lightning,18.37,Normal
WorldChampionshipDecksProductsAndPrices.csv,477774,Latias Star 2006 Hiroki Yano,2282,105/107,Ultra Rare,Colorless,156.55,Normal
WorldChampionshipDecksProductsAndPrices.csv,477776,Lugia ex 2006 Hiroki Yano,2282,105/115,Ultra Rare,Colorless,35.58,Normal
WorldChampionshipDecksProductsAndPrices.csv,477779,Lunatone 20 2006 Miska Saari,2282,20/92,Rare,Psychic,,Normal
WorldChampionshipDecksProductsAndPrices.csv,477785,Lunatone 36 2006 Miska Saari,2282,36/107,Uncommon,Fighting,0.5,Normal
WorldChampionshipDecksProductsAndPrices.csv,477864,Manectric ex 2006 Jason Klaczynski,2282,101/107,Ultra Rare,Lightning,8.27,Normal
WorldChampionshipDecksProductsAndPrices.csv,477866,Marys Request 2006 Miska Saari,2282,86/115,Uncommon,Supporter,0.29,Normal
WorldChampionshipDecksProductsAndPrices.csv,477868,Marys Request 2006 Jason Klaczynski,2282,86/115,Uncommon,Supporter,20.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,477873,Mew ex 2006 Jason Klaczynski,2282,88/92,Ultra Rare,Psychic,11.76,Normal
WorldChampionshipDecksProductsAndPrices.csv,477875,Multi Energy 2006 Jason Klaczynski,2282,96/110,Rare,Special Energy,5.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,477876,Multi Energy 2006 Miska Saari,2282,96/110,Rare,Special Energy,0.36,Normal
WorldChampionshipDecksProductsAndPrices.csv,477878,Onix 2006 Hiroki Yano,2282,69/109,Common,Fighting,3.99,Normal
WorldChampionshipDecksProductsAndPrices.csv,477881,Pidgeot 2006 Hiroki Yano,2282,10/112,Rare,Colorless,5.98,Normal
WorldChampionshipDecksProductsAndPrices.csv,477882,Pidgeot 2006 Jimmy Ballard,2282,10/112,Rare,Colorless,5.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,477884,Pidgeotto 2006 Hiroki Yano,2282,45/112,Uncommon,Colorless,2.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,477886,Pidgeotto 2006 Jimmy Ballard,2282,45/112,Uncommon,Colorless,1.15,Normal
WorldChampionshipDecksProductsAndPrices.csv,477889,Pidgey 2006 Hiroki Yano,2282,73/112,Common,Colorless,5.65,Normal
WorldChampionshipDecksProductsAndPrices.csv,477890,Pidgey 2006 Jimmy Ballard,2282,73/112,Common,Colorless,0.93,Normal
WorldChampionshipDecksProductsAndPrices.csv,477892,Plusle 2006 Hiroki Yano,2282,44/107,Uncommon,Lightning,4.48,Normal
WorldChampionshipDecksProductsAndPrices.csv,477894,Pokemon Retriever 2006 Hiroki Yano,2282,84/109,Uncommon,Rocket's Secret Machine,1.86,Normal
WorldChampionshipDecksProductsAndPrices.csv,477895,Pokemon Retriever 2006 Jimmy Ballard,2282,84/109,Uncommon,Rocket's Secret Machine,1.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,477896,Pokemon Retriever 2006 Miska Saari,2282,84/109,Uncommon,Rocket's Secret Machine,6.99,Normal
WorldChampionshipDecksProductsAndPrices.csv,477898,Pokemon Reversal 2006 Miska Saari,2282,88/115,Uncommon,Item,,Normal
WorldChampionshipDecksProductsAndPrices.csv,477899,Pow Hand Extension 2006 Jason Klaczynski,2282,85/109,Uncommon,Rocket's Secret Machine,,
WorldChampionshipDecksProductsAndPrices.csv,477902,Power Tree 2006 Hiroki Yano,2282,76/92,Uncommon,Stadium,2.1,Normal
WorldChampionshipDecksProductsAndPrices.csv,477903,Professor Elms Training Method 2006 Hiroki Yano,2282,89/115,Uncommon,Supporter,8.77,Normal
WorldChampionshipDecksProductsAndPrices.csv,477907,Professor Elms Training Method 2006 Jimmy Ballard,2282,89/115,Uncommon,Supporter,0.4,Normal
WorldChampionshipDecksProductsAndPrices.csv,477908,Professor Elms Training Method 2006 Jason Klaczynski,2282,89/115,Uncommon,Supporter,1.06,Normal
WorldChampionshipDecksProductsAndPrices.csv,477913,Rare Candy 2006 Hiroki Yano,2282,90/110,Uncommon,Item,1.78,Normal
WorldChampionshipDecksProductsAndPrices.csv,477915,Rare Candy 2006 Jimmy Ballard,2282,90/110,Uncommon,Item,1.5,Normal
WorldChampionshipDecksProductsAndPrices.csv,477917,Regirock ex 2006 Jason Klaczynski,2282,98/101,Ultra Rare,Fighting,15.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,477921,Rockets Admin 2006 Hiroki Yano,2282,86/109,Uncommon,Supporter,2.01,Normal
WorldChampionshipDecksProductsAndPrices.csv,477922,Rockets Admin 2006 Jimmy Ballard,2282,86/109,Uncommon,Supporter,2.85,Normal
WorldChampionshipDecksProductsAndPrices.csv,477924,Rockets Admin 2006 Jason Klaczynski,2282,86/109,Uncommon,Supporter,1.21,Normal
WorldChampionshipDecksProductsAndPrices.csv,477925,Rockets Admin 2006 Miska Saari,2282,86/109,Uncommon,Supporter,2.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,477928,Roselia 2006 Jason Klaczynski,2282,42/92,Uncommon,Grass,17.95,Normal
WorldChampionshipDecksProductsAndPrices.csv,477943,Scott 2006 Jason Klaczynski,2282,84/106,Uncommon,Supporter,5.99,Normal
WorldChampionshipDecksProductsAndPrices.csv,477951,Solrock 25 2006 Miska Saari,2282,25/92,Rare,Fighting,0.26,Normal
WorldChampionshipDecksProductsAndPrices.csv,477962,Solrock 47 2006 Miska Saari,2282,47/107,Uncommon,Psychic,1.99,Normal
WorldChampionshipDecksProductsAndPrices.csv,477964,Squirtle 2006 Hiroki Yano,2282,83/112,Common,Water,9.85,Normal
WorldChampionshipDecksProductsAndPrices.csv,477965,Steelix ex 2006 Hiroki Yano,2282,109/115,Ultra Rare,Metal,9.2,Normal
WorldChampionshipDecksProductsAndPrices.csv,477966,Stevens Advice 2006 Hiroki Yano,2282,92/101,Uncommon,Supporter,2.12,Normal
WorldChampionshipDecksProductsAndPrices.csv,477967,Stevens Advice 2006 Jimmy Ballard,2282,92/101,Uncommon,Supporter,1.11,Normal
WorldChampionshipDecksProductsAndPrices.csv,477968,Stevens Advice 2006 Miska Saari,2282,92/101,Uncommon,Supporter,0.99,Normal
WorldChampionshipDecksProductsAndPrices.csv,477969,Strength Charm 2006 Jimmy Ballard,2282,92/107,Uncommon,Pokemon Tool,,Normal
WorldChampionshipDecksProductsAndPrices.csv,477970,Surprise Time Machine 2006 Jimmy Ballard,2282,91/109,Uncommon,Trainer,2.5,Normal
WorldChampionshipDecksProductsAndPrices.csv,477971,Switch 2006 Jason Klaczynski,2282,102/113,Common,Item,2.99,Normal
WorldChampionshipDecksProductsAndPrices.csv,477972,TV Reporter 2006 Jason Klaczynski,2282,11/17,Uncommon,Supporter,2.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,477974,Umbreon ex 2006 Jimmy Ballard,2282,112/115,Ultra Rare,Darkness,47.34,Normal
WorldChampionshipDecksProductsAndPrices.csv,477975,Vaporeon ex 2006 Jimmy Ballard,2282,110/113,Ultra Rare,Water,29.79,Normal
WorldChampionshipDecksProductsAndPrices.csv,477976,Warp Point 2006 Hiroki Yano,2282,93/115,Uncommon,Item,0.73,Normal
WorldChampionshipDecksProductsAndPrices.csv,477977,Warp Point 2006 Miska Saari,2282,93/115,Uncommon,Item,1.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,477978,Wartortle 2006 Hiroki Yano,2282,50/112,Uncommon,Water,12.22,Normal
WorldChampionshipDecksProductsAndPrices.csv,479512,Absol ex 2007 Jun Hasebe,2282,92/108,Rare,Darkness,7.85,Normal
WorldChampionshipDecksProductsAndPrices.csv,479513,Absol ex 2007 Tom Roos,2282,92/108,Rare,Darkness,7.17,Normal
WorldChampionshipDecksProductsAndPrices.csv,479514,Banette 2007 Jeremy Scharff Kim,2282,1/100,Rare,Psychic,1.45,Normal
WorldChampionshipDecksProductsAndPrices.csv,479515,Banette ex 2007 Jeremy Scharff Kim,2282,85/92,Rare,Psychic,3.94,Normal
WorldChampionshipDecksProductsAndPrices.csv,479516,Budew 2007 Jun Hasebe,2282,43/130,Uncommon,Grass,5.04,Normal
WorldChampionshipDecksProductsAndPrices.csv,479518,Buffer Piece 2007 Jeremy Scharff Kim,2282,72/101,Uncommon,Pokémon Tool,1.23,Normal
WorldChampionshipDecksProductsAndPrices.csv,479520,Castaway 2007 Jeremy Scharff Kim,2282,72/100,Uncommon,Supporter,1.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,479522,Castaway 2007 Akira Miyazaki,2282,72/100,Uncommon,Supporter,1.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,479523,Celios Network 2007 Akira Miyazaki,2282,73/100,Uncommon,Supporter,0.99,Normal
WorldChampionshipDecksProductsAndPrices.csv,479526,Cessation Crystal 2007 Akira Miyazaki,2282,74/100,Uncommon,Pokémon Tool,2.99,Normal
WorldChampionshipDecksProductsAndPrices.csv,479527,Copycat 2007 Jun Hasebe,2282,73/101,Uncommon,Supporter,0.55,Normal
WorldChampionshipDecksProductsAndPrices.csv,479528,Copycat 2007 Akira Miyazaki,2282,73/101,Uncommon,Supporter,0.39,Normal
WorldChampionshipDecksProductsAndPrices.csv,479529,Corsola 2007 Akira Miyazaki,2282,37/115,Uncommon,Water,2.39,Normal
WorldChampionshipDecksProductsAndPrices.csv,479530,Crystal Beach 2007 Jeremy Scharff Kim,2282,75/100,Uncommon,Stadium,1.24,Normal
WorldChampionshipDecksProductsAndPrices.csv,479531,Crystal Shard 2007 Jun Hasebe,2282,76/100,Uncommon,Pokémon Tool,0.49,Normal
WorldChampionshipDecksProductsAndPrices.csv,479532,Crystal Shard 2007 Jeremy Scharff Kim,2282,76/100,Uncommon,Pokémon Tool,0.72,Normal
WorldChampionshipDecksProductsAndPrices.csv,479533,Cursed Stone 2007 Akira Miyazaki,2282,72/92,Uncommon,Stadium,1.88,Normal
WorldChampionshipDecksProductsAndPrices.csv,479538,Cyclone Energy 2007 Jeremy Scharff Kim,2282,90/108,Uncommon,Special Energy,0.95,Normal
WorldChampionshipDecksProductsAndPrices.csv,479539,Darkness Energy 2007 Tom Roos,2282,87/108,Rare,Special Energy,0.43,Normal
WorldChampionshipDecksProductsAndPrices.csv,479542,Double Rainbow Energy 2007 Akira Miyazaki,2282,88/100,Rare,Special Energy,4.99,Normal
WorldChampionshipDecksProductsAndPrices.csv,479543,Eevee Delta Species 2007 Jun Hasebe,2282,68/113,Common,Metal,11.53,Normal
WorldChampionshipDecksProductsAndPrices.csv,479544,Eevee 2007 Tom Roos,2282,69/113,Common,Colorless,7.4,Normal
WorldChampionshipDecksProductsAndPrices.csv,479547,Empoleon 2007 Akira Miyazaki,2282,4/130,Rare,Water,4.85,Normal
WorldChampionshipDecksProductsAndPrices.csv,479656,Energy Switch 2007 Jeremy Scharff Kim,2282,107/130,Uncommon,Trainer,2.99,Normal
WorldChampionshipDecksProductsAndPrices.csv,479658,Espeon ex 2007 Tom Roos,2282,102/115,Rare,Psychic,20.67,Normal
WorldChampionshipDecksProductsAndPrices.csv,479660,Fearow Delta Species 2007 Jun Hasebe,2282,18/100,Rare,Lightning,1.64,Normal
WorldChampionshipDecksProductsAndPrices.csv,479661,Fieldworker 2007 Jun Hasebe,2282,73/92,Uncommon,Supporter,3.34,Normal
WorldChampionshipDecksProductsAndPrices.csv,479668,Flygon Delta Species 2007 Jun Hasebe,2282,7/110,Rare,Grass Metal,4.14,Normal
WorldChampionshipDecksProductsAndPrices.csv,479669,Flygon ex Delta Species 2007 Jun Hasebe,2282,92/101,Rare,Psychic,9.12,Normal
WorldChampionshipDecksProductsAndPrices.csv,479670,Giant Stump 2007 Tom Roos,2282,75/92,Uncommon,Stadium,0.4,Normal
WorldChampionshipDecksProductsAndPrices.csv,479671,Holon Adventurer 2007 Jun Hasebe,2282,85/110,Uncommon,Supporter,0.68,Normal
WorldChampionshipDecksProductsAndPrices.csv,479672,Holon Adventurer 2007 Tom Roos,2282,85/110,Uncommon,Supporter,0.49,Normal
WorldChampionshipDecksProductsAndPrices.csv,479673,Holon Adventurer 2007 Jeremy Scharff Kim,2282,85/110,Uncommon,Supporter,2.03,Normal
WorldChampionshipDecksProductsAndPrices.csv,479674,Holon Adventurer 2007 Akira Miyazaki,2282,85/110,Uncommon,Supporter,1.5,Normal
WorldChampionshipDecksProductsAndPrices.csv,479675,Holon Farmer 2007 Akira Miyazaki,2282,91/113,Uncommon,Supporter,1.23,Normal
WorldChampionshipDecksProductsAndPrices.csv,479677,Holon Mentor 2007 Tom Roos,2282,75/101,Uncommon,Supporter,1.64,Normal
WorldChampionshipDecksProductsAndPrices.csv,479678,Holon Mentor 2007 Jeremy Scharff Kim,2282,75/101,Uncommon,Supporter,3.25,Normal
WorldChampionshipDecksProductsAndPrices.csv,479679,Holon Mentor 2007 Akira Miyazaki,2282,75/101,Uncommon,Supporter,1.7,Normal
WorldChampionshipDecksProductsAndPrices.csv,479680,Holon Mentor 2007 Jun Hasebe,2282,75/101,Uncommon,Supporter,1.76,Normal
WorldChampionshipDecksProductsAndPrices.csv,479681,Holon Researcher 2007 Jun Hasebe,2282,95/113,Uncommon,Supporter,1.01,Normal
WorldChampionshipDecksProductsAndPrices.csv,479682,Holon Scientist 2007 Jun Hasebe,2282,97/113,Uncommon,Supporter,2.85,Normal
WorldChampionshipDecksProductsAndPrices.csv,479683,Holon Scientist 2007 Tom Roos,2282,97/113,Uncommon,Supporter,1.85,Normal
WorldChampionshipDecksProductsAndPrices.csv,479684,Holon Scientist 2007 Jeremy Scharff Kim,2282,97/113,Uncommon,Supporter,1.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,479685,Holon Scientist 2007 Akira Miyazaki,2282,97/113,Uncommon,Supporter,1.65,Normal
WorldChampionshipDecksProductsAndPrices.csv,479686,Holon Transceiver 2007 Jun Hasebe,2282,98/113,Uncommon,Tool,,
WorldChampionshipDecksProductsAndPrices.csv,479687,Holon Transceiver 2007 Tom Roos,2282,98/113,Uncommon,Tool,,
WorldChampionshipDecksProductsAndPrices.csv,479688,Holon Transceiver 2007 Jeremy Scharff Kim,2282,98/113,Uncommon,Tool,,
WorldChampionshipDecksProductsAndPrices.csv,479689,Holon Transceiver 2007 Akira Miyazaki,2282,98/113,Uncommon,Tool,,
WorldChampionshipDecksProductsAndPrices.csv,479690,Holons Castform 2007 Jun Hasebe,2282,44/110,Uncommon,Colorless,6.48,Normal
WorldChampionshipDecksProductsAndPrices.csv,479691,Holons Castform 2007 Tom Roos,2282,44/110,Uncommon,Colorless,5.05,Normal
WorldChampionshipDecksProductsAndPrices.csv,479692,Holons Electrode 2007 Akira Miyazaki,2282,21/113,Rare,Lightning,1.99,Normal
WorldChampionshipDecksProductsAndPrices.csv,479693,Holons Magneton 2007 Jeremy Scharff Kim,2282,22/113,Rare,Metal,3.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,479694,Holons Voltorb 2007 Jun Hasebe,2282,71/113,Common,Lightning,1.49,Normal
WorldChampionshipDecksProductsAndPrices.csv,479695,Holons Voltorb 2007 Tom Roos,2282,71/113,Common,Lightning,,Normal
WorldChampionshipDecksProductsAndPrices.csv,479696,Jirachi ex 2007 Tom Roos,2282,94/100,Rare,Psychic,11.25,Normal
WorldChampionshipDecksProductsAndPrices.csv,479697,Jolteon ex 2007 Jun Hasebe,2282,109/113,Ultra Rare,Lightning,9.2,Normal
WorldChampionshipDecksProductsAndPrices.csv,479698,Jolteon ex 2007 Tom Roos,2282,109/113,Ultra Rare,Lightning,9.74,Normal
WorldChampionshipDecksProductsAndPrices.csv,479699,Jolteon Star 2007 Tom Roos,2282,101/108,Rare,Lightning,77.01,Normal
WorldChampionshipDecksProductsAndPrices.csv,479700,Lickitung Delta Species 2007 Tom Roos,2282,19/101,Rare,Psychic,10.25,Normal
WorldChampionshipDecksProductsAndPrices.csv,479703,Lunatone 2007 Jeremy Scharff Kim,2282,36/107,Uncommon,Fighting,0.36,Normal
WorldChampionshipDecksProductsAndPrices.csv,479704,Marys Request 2007 Tom Roos,2282,86/115,Uncommon,Supporter,1.51,Normal
WorldChampionshipDecksProductsAndPrices.csv,479706,Mew ex 2007 Tom Roos,2282,88/92,Rare,Psychic,11.86,Normal
WorldChampionshipDecksProductsAndPrices.csv,479707,Multi Energy 2007 Tom Roos,2282,96/110,Rare,Special Energy,,Normal
WorldChampionshipDecksProductsAndPrices.csv,479710,Phoebes Stadium 2007 Jeremy Scharff Kim,2282,79/108,Uncommon,Stadium,4.0,Normal
WorldChampionshipDecksProductsAndPrices.csv,479712,Piplup 2007 Akira Miyazaki,2282,93/130,Common,Water,2.47,Normal
WorldChampionshipDecksProductsAndPrices.csv,479714,Pokemon Reversal 2007 Jeremy Scharff Kim,2282,88/115,Uncommon,Item,0.91,Normal
WorldChampionshipDecksProductsAndPrices.csv,479715,Power Tree 2007 Jun Hasebe,2282,76/92,Uncommon,Stadium,0.99,Normal
WorldChampionshipDecksProductsAndPrices.csv,479716,Prinplup 2007 Akira Miyazaki,2282,58/130,Uncommon,Water,1.36,Normal
WorldChampionshipDecksProductsAndPrices.csv,479717,Professor Elms Training Method 2007 Tom Roos,2282,79/101,Uncommon,Supporter,0.39,Normal
