cleanName,groupId,groupName,productId,subTypeName,extCardType,extNumber,extRarity,releaseDate,releaseYear,marketPrice
Gravity Mountain,22880,Prize Pack Series Cards,649187,Holofoil,Stadium,177/191,Uncommon,2022-11-30,2022,1.04
Great Ball,22880,Prize Pack Series Cards,476118,Normal,Item,164/202,Uncommon,2022-11-30,2022,1.82
Great Tusk 097 162,22880,Prize Pack Series Cards,619123,Normal,Fighting,097/162,Uncommon,2022-11-30,2022,0.14
Great Tusk ex,22880,Prize Pack Series Cards,513781,Holofoil,Fighting,123/198,Double Rare,2022-11-30,2022,1.12
Greninja ex 106 167,22880,Prize Pack Series Cards,648648,Holofoil,Fighting,106/167,Double Rare,2022-11-30,2022,6.83
Grotle,22880,Prize Pack Series Cards,489316,Holofoil,Grass,007/172,Uncommon,2022-11-30,2022,0.24
Grotle,22880,Prize Pack Series Cards,489316,Normal,Grass,007/172,Uncommon,2022-11-30,2022,0.33
Groudon,22880,Prize Pack Series Cards,565464,Normal,Fighting,093/182,Rare,2022-11-30,2022,0.16
Gutsy Pickaxe,22880,Prize Pack Series Cards,515474,Normal,Item,145/189,Uncommon,2022-11-30,2022,0.13
Gutsy Pickaxe,22880,Prize Pack Series Cards,515474,Holofoil,Item,145/189,Uncommon,2022-11-30,2022,0.16
Hawlucha,22880,Prize Pack Series Cards,515385,Normal,Fighting,118/198,Rare,2022-11-30,2022,1.19
Hearthflame Mask Ogerpon ex 040 167,22880,Prize Pack Series Cards,619125,Holofoil,Fire,040/167,Double Rare,2022-11-30,2022,1.28
Heatran,22880,Prize Pack Series Cards,619126,Holofoil,Metal,123/167,Rare,2022-11-30,2022,0.22
Heavy Baton,22880,Prize Pack Series Cards,565466,Normal,Trainer - Tool,151/162,Uncommon,2022-11-30,2022,0.12
Heros Cape,22880,Prize Pack Series Cards,577584,Holofoil,Trainer - Tool,152/162,ACE SPEC Rare,2022-11-30,2022,8.18
Hisuian Arcanine,22880,Prize Pack Series Cards,515388,Normal,Fighting,084/196,Rare,2022-11-30,2022,0.28
Hisuian Arcanine V,22880,Prize Pack Series Cards,513782,Holofoil,Fighting,090/195,Ultra Rare,2022-11-30,2022,9.22
Hisuian Basculin,22880,Prize Pack Series Cards,515394,Holofoil,Water,043/189,Common,2022-11-30,2022,0.17
Hisuian Goodra V,22880,Prize Pack Series Cards,513783,Holofoil,Dragon,135/196,Ultra Rare,2022-11-30,2022,0.76
Hisuian Goodra VSTAR,22880,Prize Pack Series Cards,513784,Holofoil,Dragon,136/196,Ultra Rare,2022-11-30,2022,1.96
Hisuian Heavy Ball,22880,Prize Pack Series Cards,515476,Normal,Item,146/189,Uncommon,2022-11-30,2022,0.6
Hisuian Heavy Ball,22880,Prize Pack Series Cards,515476,Holofoil,Item,146/189,Uncommon,2022-11-30,2022,0.75
Hisuian Zoroark V,22880,Prize Pack Series Cards,513785,Holofoil,Colorless,146/196,Ultra Rare,2022-11-30,2022,1.92
Hisuian Zoroark VSTAR,22880,Prize Pack Series Cards,513786,Holofoil,Colorless,147/196,Ultra Rare,2022-11-30,2022,4.61
Ho Oh,22880,Prize Pack Series Cards,648649,Normal,Fire,019/191,Uncommon,2022-11-30,2022,0.37
Ho Oh V,22880,Prize Pack Series Cards,513787,Holofoil,Colorless,140/195,Ultra Rare,2022-11-30,2022,16.32
Honchkrow V,22880,Prize Pack Series Cards,489303,Holofoil,Darkness,088/172,Ultra Rare,2022-11-30,2022,2.65
Hoopa,22880,Prize Pack Series Cards,476056,Normal,Darkness,111/189,Rare,2022-11-30,2022,2.5
Hops Bag,22880,Prize Pack Series Cards,649185,Normal,Item,147/159,Uncommon,2022-11-30,2022,0.31
Hops Choice Band,22880,Prize Pack Series Cards,649184,Holofoil,Pokémon Tool,148/159,Holo Rare,2022-11-30,2022,0.86
Hops Dubwool,22880,Prize Pack Series Cards,648652,Normal,Colorless,136/159,Rare,2022-11-30,2022,0.32
Hops Snorlax,22880,Prize Pack Series Cards,648657,Normal,Colorless,117/159,Rare,2022-11-30,2022,2.26
Hops Zacian ex 111 159,22880,Prize Pack Series Cards,648660,Holofoil,Metal,111/159,Double Rare,2022-11-30,2022,7.21
Houndoom,22880,Prize Pack Series Cards,476051,Holofoil,Darkness,096/163,Rare,2022-11-30,2022,0.73
Houndoom,22880,Prize Pack Series Cards,476051,Normal,Darkness,096/163,Rare,2022-11-30,2022,0.63
Hyper Aroma,22880,Prize Pack Series Cards,619129,Holofoil,Trainer - Item,152/167,ACE SPEC Rare,2022-11-30,2022,8.03
Ice Rider Calyrex V,22880,Prize Pack Series Cards,476006,Holofoil,Water,045/198,Ultra Rare,2022-11-30,2022,2.58
Ice Rider Calyrex VMAX,22880,Prize Pack Series Cards,476007,Holofoil,Water,046/198,Ultra Rare,2022-11-30,2022,12.36
Impact Energy,22880,Prize Pack Series Cards,476133,Normal,Special Energy,157/198,Uncommon,2022-11-30,2022,0.78
Infernape 033 167,22880,Prize Pack Series Cards,619131,Normal,Fire,033/167,Rare,2022-11-30,2022,0.2
Inteleon 058,22880,Prize Pack Series Cards,476002,Normal,Water,058/202,Rare,2022-11-30,2022,0.45
Inteleon 058,22880,Prize Pack Series Cards,476002,Holofoil,Water,058/202,Rare,2022-11-30,2022,0.56
Inteleon 43,22880,Prize Pack Series Cards,476003,Holofoil,Water,043/198,Rare,2022-11-30,2022,0.36
Inteleon 43,22880,Prize Pack Series Cards,476003,Normal,Water,043/198,Rare,2022-11-30,2022,0.27
Inteleon V,22880,Prize Pack Series Cards,489304,Holofoil,Water,078/264,Ultra Rare,2022-11-30,2022,7.62
Inteleon VMAX,22880,Prize Pack Series Cards,492592,Holofoil,Water,079/264,Ultra Rare,2022-11-30,2022,61.68
Iono,22880,Prize Pack Series Cards,538760,Holofoil,Supporter,185/193,Uncommon,2022-11-30,2022,2.02
Iono,22880,Prize Pack Series Cards,538760,Normal,Supporter,185/193,Uncommon,2022-11-30,2022,1.09
Ionos Bellibolt ex 053 159,22880,Prize Pack Series Cards,648661,Holofoil,Lightning,053/159,Double Rare,2022-11-30,2022,4.12
Ionos Kilowattrel 055 159,22880,Prize Pack Series Cards,648662,Normal,Lightning,055/159,Rare,2022-11-30,2022,0.24
Ionos Voltorb,22880,Prize Pack Series Cards,648663,Holofoil,Lightning,047/159,Common,2022-11-30,2022,0.55
Irida,22880,Prize Pack Series Cards,515576,Normal,Supporter,147/189,Rare,2022-11-30,2022,2.0
Iriss Fighting Spirit,22880,Prize Pack Series Cards,649183,Normal,Supporter,149/159,Uncommon,2022-11-30,2022,0.21
Iron Boulder,22880,Prize Pack Series Cards,619132,Holofoil,Psychic,071/142,Rare,2022-11-30,2022,0.2
Iron Boulder,22880,Prize Pack Series Cards,619132,Normal,Psychic,071/142,Rare,2022-11-30,2022,0.1
Iron Crown ex,22880,Prize Pack Series Cards,565470,Holofoil,Psychic,081/162,Double Rare,2022-11-30,2022,1.13
Iron Hands ex,22880,Prize Pack Series Cards,565467,Holofoil,Lightning,070/182,Double Rare,2022-11-30,2022,2.42
Iron Thorns ex 077 167,22880,Prize Pack Series Cards,619133,Holofoil,Lightning,077/167,Double Rare,2022-11-30,2022,1.71
Iron Treads ex,22880,Prize Pack Series Cards,513788,Holofoil,Metal,143/198,Double Rare,2022-11-30,2022,1.09
Iron Valiant ex,22880,Prize Pack Series Cards,565469,Holofoil,Psychic,089/182,Double Rare,2022-11-30,2022,1.51
Jacq,22880,Prize Pack Series Cards,515577,Holofoil,Supporter,175/198,Uncommon,2022-11-30,2022,0.74
Jacq,22880,Prize Pack Series Cards,515577,Normal,Supporter,175/198,Uncommon,2022-11-30,2022,0.78
Jamming Tower,22880,Prize Pack Series Cards,619134,Normal,Trainer - Stadium,153/167,Uncommon,2022-11-30,2022,0.23
Janines Secret Art,22880,Prize Pack Series Cards,619135,Normal,Trainer - Supporter,059/064,Uncommon,2022-11-30,2022,0.09
Jet Energy,22880,Prize Pack Series Cards,538772,Normal,Energy,190/193,Uncommon,2022-11-30,2022,0.22
Jet Energy,22880,Prize Pack Series Cards,538772,Holofoil,Energy,190/193,Uncommon,2022-11-30,2022,0.44
Jirachi,22880,Prize Pack Series Cards,565471,Holofoil,Metal,126/182,Common,2022-11-30,2022,0.96
Jolteon V,22880,Prize Pack Series Cards,476009,Holofoil,Lightning,SWSH151,Promo,2022-11-30,2022,20.23
Jolteon VMAX,22880,Prize Pack Series Cards,476010,,Lightning,051/203,Ultra Rare,2022-11-30,2022,
Jolteon ex 030 131,22880,Prize Pack Series Cards,648666,Holofoil,Lightning,030/131,Double Rare,2022-11-30,2022,23.15
Joltik 050 142,22880,Prize Pack Series Cards,648667,Holofoil,Lightning,050/142,Common,2022-11-30,2022,1.01
Judge,22880,Prize Pack Series Cards,538761,Holofoil,Supporter,176/198,Uncommon,2022-11-30,2022,0.16
Kindler,22880,Prize Pack Series Cards,489349,Normal,Supporter,143/172,Uncommon,2022-11-30,2022,0.25
Kingambit,22880,Prize Pack Series Cards,515402,Normal,Darkness,134/198,Rare,2022-11-30,2022,0.28
Kirlia,22880,Prize Pack Series Cards,518688,Normal,Psychic,068/195,Uncommon,2022-11-30,2022,0.14
Kirlia,22880,Prize Pack Series Cards,518688,Holofoil,Psychic,068/195,Uncommon,2022-11-30,2022,0.57
Klara,22880,Prize Pack Series Cards,476120,Normal,Supporter,145/198,Uncommon,2022-11-30,2022,0.62
Klefki,22880,Prize Pack Series Cards,538730,Normal,Psychic,096/198,Rare,2022-11-30,2022,0.18
Klefki,22880,Prize Pack Series Cards,538730,Holofoil,Psychic,096/198,Rare,2022-11-30,2022,0.33
Koraidon,22880,Prize Pack Series Cards,565473,Normal,Dragon,119/162,Rare,2022-11-30,2022,0.09
Koraidon ex,22880,Prize Pack Series Cards,513789,Holofoil,Fighting,125/198,Double Rare,2022-11-30,2022,0.97
Korrinas Focus,22880,Prize Pack Series Cards,476121,Normal,Supporter,128/163,Uncommon,2022-11-30,2022,0.24
Kricketune V,22880,Prize Pack Series Cards,475973,Holofoil,Grass,006/163,Ultra Rare,2022-11-30,2022,2.26
Kyogre,22880,Prize Pack Series Cards,538731,Normal,Water,036/159,Rare,2022-11-30,2022,0.87
Kyogre,22880,Prize Pack Series Cards,538731,Holofoil,Water,036/159,Rare,2022-11-30,2022,0.62
Kyurem,22880,Prize Pack Series Cards,476072,Normal,Dragon,116/203,Rare,2022-11-30,2022,0.71
Kyurem V,22880,Prize Pack Series Cards,513790,Holofoil,Water,048/196,Ultra Rare,2022-11-30,2022,1.37
Kyurem VMAX,22880,Prize Pack Series Cards,513791,Holofoil,Water,049/196,Ultra Rare,2022-11-30,2022,12.96
Lake Acuity,22880,Prize Pack Series Cards,515624,Normal,Stadium,160/196,Uncommon,2022-11-30,2022,0.16
Lance,22880,Prize Pack Series Cards,515578,Normal,Supporter,159/195,Uncommon,2022-11-30,2022,0.91
Latias,22880,Prize Pack Series Cards,489317,,Dragon,193/264,Rare,2022-11-30,2022,
Latias ex 076 191,22880,Prize Pack Series Cards,648669,Holofoil,Psychic,076/191,Double Rare,2022-11-30,2022,18.06
Latios,22880,Prize Pack Series Cards,489318,Normal,Dragon,194/264,Rare,2022-11-30,2022,0.74
Leafeon V,22880,Prize Pack Series Cards,475975,Holofoil,Grass,007/203,Ultra Rare,2022-11-30,2022,24.05
Leafeon VMAX,22880,Prize Pack Series Cards,475976,Holofoil,Grass,008/203,Ultra Rare,2022-11-30,2022,95.5
Leafeon VSTAR,22880,Prize Pack Series Cards,489306,Holofoil,Grass,SWSH195,Promo,2022-11-30,2022,121.67
Leafeon ex 006 131,22880,Prize Pack Series Cards,648671,Holofoil,Grass,006/131,Double Rare,2022-11-30,2022,27.92
Leafy Camo Poncho,22880,Prize Pack Series Cards,515478,Normal,Item,160/195,Uncommon,2022-11-30,2022,0.13
Ledian,22880,Prize Pack Series Cards,619138,Normal,Grass,003/142,Rare,2022-11-30,2022,0.2
Legacy Energy,22880,Prize Pack Series Cards,619139,Holofoil,Special Rainbow Energy,167/167,ACE SPEC Rare,2022-11-30,2022,13.5
Letter of Encouragement,22880,Prize Pack Series Cards,538762,Normal,Item,189/197,Uncommon,2022-11-30,2022,0.13
Level Ball,22880,Prize Pack Series Cards,476079,Normal,Item,129/163,Uncommon,2022-11-30,2022,0.55
Level Ball,22880,Prize Pack Series Cards,476079,Holofoil,Item,129/163,Uncommon,2022-11-30,2022,1.08
Levincia,22880,Prize Pack Series Cards,649182,Holofoil,Stadium,150/159,Uncommon,2022-11-30,2022,2.49
Levincia,22880,Prize Pack Series Cards,649182,Normal,Stadium,150/159,Uncommon,2022-11-30,2022,0.47
Liepard,22880,Prize Pack Series Cards,489319,Normal,Darkness,091/172,Rare,2022-11-30,2022,0.2
Lillies Clefairy ex 056 159,22880,Prize Pack Series Cards,648674,Holofoil,Psychic,056/159,Double Rare,2022-11-30,2022,10.13
Lillies Pearl,22880,Prize Pack Series Cards,649181,Holofoil,Pokémon Tool,151/159,Uncommon,2022-11-30,2022,0.2
Lillies Ribombee 067 159,22880,Prize Pack Series Cards,648676,Normal,Psychic,067/159,Rare,2022-11-30,2022,0.13
Lillies Ribombee 067 159,22880,Prize Pack Series Cards,648676,Holofoil,Psychic,067/159,Rare,2022-11-30,2022,0.57
Lost City,22880,Prize Pack Series Cards,515626,Normal,Stadium,161/196,Uncommon,2022-11-30,2022,0.29
Lost City,22880,Prize Pack Series Cards,515626,Holofoil,Stadium,161/196,Uncommon,2022-11-30,2022,0.27
Lost Vacuum,22880,Prize Pack Series Cards,515479,Normal,Item,135/159,Uncommon,2022-11-30,2022,0.13
Lost Vacuum,22880,Prize Pack Series Cards,515479,Holofoil,Item,135/159,Uncommon,2022-11-30,2022,0.16
Lucario 079 172,22880,Prize Pack Series Cards,489320,Normal,Fighting,079/172,Rare,2022-11-30,2022,1.18
Lucario 114 198,22880,Prize Pack Series Cards,515426,Normal,Fighting,114/198,Uncommon,2022-11-30,2022,0.34
Lucario ex,22880,Prize Pack Series Cards,513792,Holofoil,Fighting,017,Promo,2022-11-30,2022,12.16
Ludicolo,22880,Prize Pack Series Cards,489321,Normal,Water,034/203,Rare,2022-11-30,2022,0.7
Lugia V,22880,Prize Pack Series Cards,513793,Holofoil,Colorless,138/195,Ultra Rare,2022-11-30,2022,40.02
Lugia VSTAR,22880,Prize Pack Series Cards,513794,Holofoil,Colorless,139/195,Ultra Rare,2022-11-30,2022,20.4
Lumineon V,22880,Prize Pack Series Cards,496345,Holofoil,Water,040/172,Ultra Rare,2022-11-30,2022,2.39
Luminous Energy,22880,Prize Pack Series Cards,538773,Normal,Energy,191/193,Uncommon,2022-11-30,2022,2.31
Luminous Energy,22880,Prize Pack Series Cards,538773,Holofoil,Energy,191/193,Uncommon,2022-11-30,2022,5.08
Lunatone,22880,Prize Pack Series Cards,515428,Normal,Psychic,062/159,Uncommon,2022-11-30,2022,0.12
Lunatone 092 197,22880,Prize Pack Series Cards,538732,Normal,Psychic,092/197,Uncommon,2022-11-30,2022,0.2
Luxray 071 193,22880,Prize Pack Series Cards,542319,Normal,Lightning,071/193,Rare,2022-11-30,2022,0.22
Luxurious Cape,22880,Prize Pack Series Cards,565474,Normal,Tool,166/182,Uncommon,2022-11-30,2022,0.23
Lycanroc,22880,Prize Pack Series Cards,476037,Normal,Fighting,087/198,Rare,2022-11-30,2022,0.6
Magma Basin,22880,Prize Pack Series Cards,489354,Holofoil,Stadium,144/172,Uncommon,2022-11-30,2022,0.24
Magma Basin,22880,Prize Pack Series Cards,489354,Normal,Stadium,144/172,Uncommon,2022-11-30,2022,0.49
Magneton,22880,Prize Pack Series Cards,648690,Normal,Lightning,059/191,Uncommon,2022-11-30,2022,0.24
Magnezone ex,22880,Prize Pack Series Cards,513795,Holofoil,Lightning,065/198,Double Rare,2022-11-30,2022,2.25
Malamar,22880,Prize Pack Series Cards,476025,Holofoil,Psychic,070/198,Rare,2022-11-30,2022,0.24
Malamar,22880,Prize Pack Series Cards,476025,Normal,Psychic,070/198,Rare,2022-11-30,2022,0.18
Mamoswine ex 079 159,22880,Prize Pack Series Cards,648692,Holofoil,Fighting,079/159,Double Rare,2022-11-30,2022,10.76
Manaphy,22880,Prize Pack Series Cards,489322,Holofoil,Water,041/172,Rare,2022-11-30,2022,0.57
Manaphy,22880,Prize Pack Series Cards,489322,Normal,Water,041/172,Rare,2022-11-30,2022,0.55
Marnie,22880,Prize Pack Series Cards,476085,Holofoil,Supporter,169/202,Rare,2022-11-30,2022,2.74
Marnie,22880,Prize Pack Series Cards,476085,Normal,Supporter,169/202,Rare,2022-11-30,2022,2.42
Max Rod,22880,Prize Pack Series Cards,649180,Holofoil,Item,116/131,ACE SPEC Rare,2022-11-30,2022,34.19
Maximum Belt,22880,Prize Pack Series Cards,565475,Holofoil,Trainer - Tool,154/162,ACE SPEC Rare,2022-11-30,2022,8.6
Medicham V 083 203,22880,Prize Pack Series Cards,490485,Holofoil,Fighting,083/203,Promo,2022-11-30,2022,2.49
Mela,22880,Prize Pack Series Cards,565477,Normal,Supporter,167/182,Uncommon,2022-11-30,2022,0.17
Meloetta,22880,Prize Pack Series Cards,489323,Holofoil,Psychic,124/264,Rare,2022-11-30,2022,0.51
Meloetta,22880,Prize Pack Series Cards,489323,Normal,Psychic,124/264,Rare,2022-11-30,2022,0.33
Melony,22880,Prize Pack Series Cards,476088,Normal,Supporter,146/198,Uncommon,2022-11-30,2022,0.27
Meowscarada ex,22880,Prize Pack Series Cards,538733,Holofoil,Grass,015/193,Double Rare,2022-11-30,2022,1.71
Metal Saucer,22880,Prize Pack Series Cards,476091,Holofoil,Item,170/202,Uncommon,2022-11-30,2022,0.89
Metal Saucer,22880,Prize Pack Series Cards,476091,Normal,Item,170/202,Uncommon,2022-11-30,2022,0.51
Metang,22880,Prize Pack Series Cards,619140,Holofoil,Metal,114/162,Common,2022-11-30,2022,0.28
Metang,22880,Prize Pack Series Cards,619140,Normal,Metal,114/162,Common,2022-11-30,2022,0.47
Mew V,22880,Prize Pack Series Cards,489307,Holofoil,Psychic,113/264,Ultra Rare,2022-11-30,2022,52.65
Mew VMAX,22880,Prize Pack Series Cards,489308,,Psychic,114/264,Ultra Rare,2022-11-30,2022,
Mew ex,22880,Prize Pack Series Cards,565479,Holofoil,Psychic,151/165,Double Rare,2022-11-30,2022,49.7
Mewtwo V,22880,Prize Pack Series Cards,513796,Holofoil,Psychic,030/078,Ultra Rare,2022-11-30,2022,23.33
Mewtwo VSTAR,22880,Prize Pack Series Cards,513797,Holofoil,Psychic,031/078,Ultra Rare,2022-11-30,2022,26.43
Mewtwo ex,22880,Prize Pack Series Cards,565480,Holofoil,Lightning,058/182,Double Rare,2022-11-30,2022,7.97
Mimikyu,22880,Prize Pack Series Cards,538734,Normal,Psychic,097/193,Rare,2022-11-30,2022,2.28
Mimikyu ex,22880,Prize Pack Series Cards,513798,Holofoil,Psychic,004,Promo,2022-11-30,2022,18.9
Mirage Gate,22880,Prize Pack Series Cards,515480,Holofoil,Item,163/196,Uncommon,2022-11-30,2022,0.42
Mirage Gate,22880,Prize Pack Series Cards,515480,Normal,Item,163/196,Uncommon,2022-11-30,2022,0.21
Miraidon,22880,Prize Pack Series Cards,565482,Normal,Dragon,121/162,Rare,2022-11-30,2022,0.1
Miraidon ex 081 198,22880,Prize Pack Series Cards,518864,Holofoil,Lightning,081/198,Double Rare,2022-11-30,2022,1.72
Miriam,22880,Prize Pack Series Cards,515580,Normal,Supporter,179/198,Uncommon,2022-11-30,2022,0.28
Mist Energy,22880,Prize Pack Series Cards,565484,Normal,Special Rainbow Energy,161/162,Uncommon,2022-11-30,2022,0.22
Mist Energy,22880,Prize Pack Series Cards,565484,Holofoil,Special Rainbow Energy,161/162,Uncommon,2022-11-30,2022,0.56
Moltres,22880,Prize Pack Series Cards,489324,Normal,Fire,021/172,Rare,2022-11-30,2022,0.27
Moonlit Hill,22880,Prize Pack Series Cards,565487,Holofoil,Stadium,081/091,Uncommon,2022-11-30,2022,0.18
Morpeko,22880,Prize Pack Series Cards,565488,Normal,Darkness,121/182,Rare,2022-11-30,2022,0.1
Morpeko,22880,Prize Pack Series Cards,565488,Holofoil,Darkness,121/182,Rare,2022-11-30,2022,0.17
Morpeko 072 167,22880,Prize Pack Series Cards,619142,Normal,Lightning,072/167,Uncommon,2022-11-30,2022,0.17
Mortys Conviction,22880,Prize Pack Series Cards,565492,Normal,Trainer - Supporter,155/162,Uncommon,2022-11-30,2022,0.07
Muk,22880,Prize Pack Series Cards,515431,Normal,Darkness,127/198,Uncommon,2022-11-30,2022,0.17
Munkidori,22880,Prize Pack Series Cards,619143,Normal,Psychic,095/167,Rare,2022-11-30,2022,0.81
Munkidori ex 037 064,22880,Prize Pack Series Cards,619144,Holofoil,Darkness,037/064,Double Rare,2022-11-30,2022,1.27
Neo Upper Energy,22880,Prize Pack Series Cards,577595,Holofoil,Special Rainbow Energy,162/162,ACE SPEC Rare,2022-11-30,2022,28.87
Nessa,22880,Prize Pack Series Cards,476094,Holofoil,Supporter,157/185,Uncommon,2022-11-30,2022,2.02
Nest Ball,22880,Prize Pack Series Cards,515500,Holofoil,Item,181/198,Uncommon,2022-11-30,2022,2.31
Nest Ball,22880,Prize Pack Series Cards,515500,Normal,Item,181/198,Uncommon,2022-11-30,2022,0.62
Neutralization Zone,22880,Prize Pack Series Cards,619146,Holofoil,Trainer - Stadium,060/064,ACE SPEC Rare,2022-11-30,2022,14.23
Night Stretcher,22880,Prize Pack Series Cards,619147,Holofoil,Trainer - Item,061/064,Uncommon,2022-11-30,2022,3.71
Night Stretcher,22880,Prize Pack Series Cards,619147,Normal,Trainer - Item,061/064,Uncommon,2022-11-30,2022,3.62
Noctowl,22880,Prize Pack Series Cards,619149,Holofoil,Colorless,115/142,Rare,2022-11-30,2022,0.27
Noctowl,22880,Prize Pack Series Cards,619149,Normal,Colorless,115/142,Rare,2022-11-30,2022,0.13
Noivern ex,22880,Prize Pack Series Cards,538735,Holofoil,Dragon,153/193,Double Rare,2022-11-30,2022,0.99
Ns Castle,22880,Prize Pack Series Cards,649179,Normal,Stadium,152/159,Uncommon,2022-11-30,2022,0.28
Ns Darmanitan 027 159,22880,Prize Pack Series Cards,648696,Holofoil,Fire,027/159,Uncommon,2022-11-30,2022,0.74
Ns PP Up,22880,Prize Pack Series Cards,649178,Holofoil,Item,153/159,Uncommon,2022-11-30,2022,7.07
Ns PP Up,22880,Prize Pack Series Cards,649178,Normal,Item,153/159,Uncommon,2022-11-30,2022,0.47
Ns Reshiram 116 159,22880,Prize Pack Series Cards,648698,Normal,Dragon,116/159,Rare,2022-11-30,2022,0.35
Ns Zoroark ex 098 159,22880,Prize Pack Series Cards,648699,Holofoil,Darkness,098/159,Double Rare,2022-11-30,2022,11.52
Octillery,22880,Prize Pack Series Cards,475994,Holofoil,Water,037/163,Rare,2022-11-30,2022,0.39
Octillery,22880,Prize Pack Series Cards,475994,Normal,Water,037/163,Rare,2022-11-30,2022,0.64
Ogres Mask,22880,Prize Pack Series Cards,619152,Holofoil,Trainer - Item,159/167,Uncommon,2022-11-30,2022,0.2
Oinkologne ex,22880,Prize Pack Series Cards,513799,Holofoil,Colorless,158/198,Double Rare,2022-11-30,2022,1.01
Okidogi,22880,Prize Pack Series Cards,619153,Normal,Fighting,111/167,Rare,2022-11-30,2022,0.1
Okidogi ex 036 064,22880,Prize Pack Series Cards,619155,Holofoil,Darkness,036/064,Double Rare,2022-11-30,2022,1.87
Oranguru,22880,Prize Pack Series Cards,476084,Normal,Colorless,148/202,Rare,2022-11-30,2022,0.58
Orbeetle,22880,Prize Pack Series Cards,476030,Normal,Psychic,065/163,Rare,2022-11-30,2022,0.9
Ordinary Rod,22880,Prize Pack Series Cards,476098,Holofoil,Item,171/202,Uncommon,2022-11-30,2022,1.61
Ordinary Rod,22880,Prize Pack Series Cards,476098,Normal,Item,171/202,Uncommon,2022-11-30,2022,0.92
Oricorio,22880,Prize Pack Series Cards,489325,Normal,Fire,042/264,Rare,2022-11-30,2022,0.27
Origin Forme Dialga V,22880,Prize Pack Series Cards,513800,Holofoil,Metal,113/189,Ultra Rare,2022-11-30,2022,5.09
Origin Forme Dialga VSTAR,22880,Prize Pack Series Cards,513801,Holofoil,Metal,114/189,Ultra Rare,2022-11-30,2022,6.45
Origin Forme Palkia V,22880,Prize Pack Series Cards,513802,Holofoil,Water,039/189,Ultra Rare,2022-11-30,2022,3.14
Origin Forme Palkia VSTAR,22880,Prize Pack Series Cards,513803,Holofoil,Water,040/189,Ultra Rare,2022-11-30,2022,6.79
Pachirisu,22880,Prize Pack Series Cards,489326,Normal,Lightning,052/172,Uncommon,2022-11-30,2022,0.23
Pal Pad,22880,Prize Pack Series Cards,538763,Holofoil,Item,182,Common,2022-11-30,2022,3.49
Passimian,22880,Prize Pack Series Cards,476038,Normal,Fighting,088/198,Rare,2022-11-30,2022,0.17
Passimian,22880,Prize Pack Series Cards,476038,Holofoil,Fighting,088/198,Rare,2022-11-30,2022,0.27
Path to the Peak,22880,Prize Pack Series Cards,476100,Holofoil,Stadium,148/198,Uncommon,2022-11-30,2022,0.59
Path to the Peak,22880,Prize Pack Series Cards,476100,Normal,Stadium,148/198,Uncommon,2022-11-30,2022,0.51
Pawmot,22880,Prize Pack Series Cards,515435,Normal,Lightning,076/198,Rare,2022-11-30,2022,0.31
Pecharunt ex,22880,Prize Pack Series Cards,619156,Holofoil,Darkness,039/064,Double Rare,2022-11-30,2022,3.37
Pelipper,22880,Prize Pack Series Cards,538736,Normal,Colorless,159/193,Uncommon,2022-11-30,2022,0.12
Penny,22880,Prize Pack Series Cards,515581,Normal,Supporter,183/198,Uncommon,2022-11-30,2022,0.27
Peonia,22880,Prize Pack Series Cards,476101,Normal,Supporter,149/198,Uncommon,2022-11-30,2022,0.4
Peony,22880,Prize Pack Series Cards,493107,Normal,Supporter,150/198,Uncommon,2022-11-30,2022,0.22
Perilous Jungle,22880,Prize Pack Series Cards,577585,Holofoil,Trainer - Stadium,156/162,Uncommon,2022-11-30,2022,0.74
Phoebe,22880,Prize Pack Series Cards,476102,Normal,Supporter,130/163,Uncommon,2022-11-30,2022,0.23
Pidgeot ex,22880,Prize Pack Series Cards,538737,Holofoil,Colorless,164/197,Double Rare,2022-11-30,2022,3.1
Pikachu V,22880,Prize Pack Series Cards,490543,Holofoil,Lightning,043/185,Ultra Rare,2022-11-30,2022,127.87
Pikachu VMAX,22880,Prize Pack Series Cards,476008,,Lightning,044/185,Ultra Rare,2022-11-30,2022,
Pikachu ex 057 191,22880,Prize Pack Series Cards,648703,Holofoil,Lightning,057/191,Double Rare,2022-11-30,2022,35.63
Pokegear 30,22880,Prize Pack Series Cards,515501,Normal,Item,186/198,Common,2022-11-30,2022,3.55
Polteageist,22880,Prize Pack Series Cards,476031,Normal,Psychic,083/189,Uncommon,2022-11-30,2022,0.25
Polteageist,22880,Prize Pack Series Cards,476031,Holofoil,Psychic,083/189,Uncommon,2022-11-30,2022,0.66
Postwick,22880,Prize Pack Series Cards,649176,Holofoil,Stadium,154/159,Holo Rare,2022-11-30,2022,0.4
Pot Helmet,22880,Prize Pack Series Cards,515502,Holofoil,Item,146/172,Uncommon,2022-11-30,2022,0.17
Power Tablet,22880,Prize Pack Series Cards,489336,Holofoil,Item,236/264,Uncommon,2022-11-30,2022,0.37
Power Tablet,22880,Prize Pack Series Cards,489336,Normal,Item,236/264,Uncommon,2022-11-30,2022,0.22
Powerglass 063 064,22880,Prize Pack Series Cards,619158,Holofoil,Trainer - Pokemon Tool,063/064,Uncommon,2022-11-30,2022,1.22
Powerglass 063 064,22880,Prize Pack Series Cards,619158,Normal,Trainer - Pokemon Tool,063/064,Uncommon,2022-11-30,2022,0.1
